INFO: __CUDNN VERSION: 8907
__Number CUDA Devices: 1
__CUDA Device Name: NVIDIA RTX A5000
__CUDA Device Total Memory [GB]: 23.669921875
INFO: Starting training:
        Total_iters:     800000
        Start_iters:     1
        Batch size:      1
        Learning rate:   0.0001
        Training size:   167
        Validation size: 48 
        Checkpoints:     /media/Data/sebasModels/modelosComparacion/prueba_09-08-2025-18-56-36/checkpoints
    
INFO: Training: iters 139000/800000 -Time:89.867107 -LR:0.0000936 -Loss 0.078098 -PSNR: 21.80 dB; SSIM: 0.6531
INFO: Training: iters 140000/800000 -Time:89.565586 -LR:0.0000935 -Loss 0.079001 -PSNR: 21.84 dB; SSIM: 0.6624
INFO: Validation: Iters 140000/800000 - Loss 0.082775 - PSNR: 21.91 dB; SSIM: 0.6161
INFO: Training: iters 141000/800000 -Time:91.925911 -LR:0.0000934 -Loss 0.078174 -PSNR: 21.85 dB; SSIM: 0.6585
INFO: Training: iters 142000/800000 -Time:92.809659 -LR:0.0000933 -Loss 0.078080 -PSNR: 21.86 dB; SSIM: 0.6725
INFO: Training: iters 143000/800000 -Time:90.045322 -LR:0.0000932 -Loss 0.076032 -PSNR: 22.01 dB; SSIM: 0.6631
INFO: Training: iters 144000/800000 -Time:91.328160 -LR:0.0000931 -Loss 0.077790 -PSNR: 21.98 dB; SSIM: 0.6619
INFO: Training: iters 145000/800000 -Time:92.177526 -LR:0.0000930 -Loss 0.078694 -PSNR: 21.80 dB; SSIM: 0.6677
INFO: Validation: Iters 145000/800000 - Loss 0.079274 - PSNR: 21.88 dB; SSIM: 0.5975
INFO: Training: iters 146000/800000 -Time:93.661940 -LR:0.0000929 -Loss 0.077616 -PSNR: 21.79 dB; SSIM: 0.6642
INFO: Training: iters 147000/800000 -Time:91.418118 -LR:0.0000928 -Loss 0.078292 -PSNR: 21.81 dB; SSIM: 0.6634
INFO: Training: iters 148000/800000 -Time:92.243944 -LR:0.0000927 -Loss 0.078523 -PSNR: 21.83 dB; SSIM: 0.6643
INFO: Training: iters 149000/800000 -Time:90.833092 -LR:0.0000926 -Loss 0.078037 -PSNR: 21.83 dB; SSIM: 0.6619
INFO: Training: iters 150000/800000 -Time:91.439814 -LR:0.0000925 -Loss 0.078273 -PSNR: 21.86 dB; SSIM: 0.6549
INFO: Validation: Iters 150000/800000 - Loss 0.082223 - PSNR: 21.71 dB; SSIM: 0.6160
INFO: Training: iters 151000/800000 -Time:92.610137 -LR:0.0000924 -Loss 0.077132 -PSNR: 22.02 dB; SSIM: 0.6679
INFO: Training: iters 152000/800000 -Time:90.092978 -LR:0.0000923 -Loss 0.076027 -PSNR: 22.20 dB; SSIM: 0.6796
INFO: Training: iters 153000/800000 -Time:95.519087 -LR:0.0000922 -Loss 0.077770 -PSNR: 21.92 dB; SSIM: 0.6545
INFO: Training: iters 154000/800000 -Time:90.453089 -LR:0.0000921 -Loss 0.076919 -PSNR: 22.06 dB; SSIM: 0.6692
INFO: Training: iters 155000/800000 -Time:91.033992 -LR:0.0000920 -Loss 0.077493 -PSNR: 22.02 dB; SSIM: 0.6619
INFO: Validation: Iters 155000/800000 - Loss 0.076846 - PSNR: 22.32 dB; SSIM: 0.6288
INFO: Training: iters 156000/800000 -Time:92.166741 -LR:0.0000919 -Loss 0.079674 -PSNR: 21.66 dB; SSIM: 0.6564
INFO: Training: iters 157000/800000 -Time:94.009492 -LR:0.0000918 -Loss 0.079462 -PSNR: 21.73 dB; SSIM: 0.6588
INFO: Training: iters 158000/800000 -Time:90.876858 -LR:0.0000917 -Loss 0.079502 -PSNR: 21.74 dB; SSIM: 0.6547
INFO: Training: iters 159000/800000 -Time:91.653743 -LR:0.0000916 -Loss 0.078671 -PSNR: 21.75 dB; SSIM: 0.6545
INFO: Training: iters 160000/800000 -Time:91.684943 -LR:0.0000915 -Loss 0.079522 -PSNR: 21.66 dB; SSIM: 0.6539
INFO: Validation: Iters 160000/800000 - Loss 0.078858 - PSNR: 21.85 dB; SSIM: 0.6027
